,host,algorithm,key_size,file_size,ram,energy_consumed_per_ram,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0,raspberry_pi_4,AES,128,500MB,7.627,3.860632827131244e-05,23.369636058807373,6.999731369157188e-07,2.9952248086119344e-08,42.5,0.0,2.860121726989746,0.0002758856400847,0.0,1.856482564062484e-05,0.0002944504657253
0,raspberry_pi_4,AES,256,1MB,7.627,9.075953314648416e-08,0.0552999973297119,1.645565324810833e-09,2.9757059751731565e-08,42.5,0.0,2.860121726989746,6.492162744204205e-07,0.0,4.300668488781413e-08,6.922229593082346e-07
0,raspberry_pi_4,DES,64,750MB,7.627,8.296407634752852e-05,50.22115683555603,1.5042255343262566e-06,2.995202876850661e-08,42.5,0.0,2.860121726989746,0.0005928710710671,0.0,3.9895939235572086e-05,0.0006327670103026
0,raspberry_pi_4,XTEA,128,50MB,7.627,0.0006299006902397535,381.6199328899384,1.1420758767676844e-05,2.9927049882299164e-08,42.5,0.0,2.860118865966797,0.0045021280172798,0.0,0.0003021245471788,0.0048042525644586
0,raspberry_pi_4,AES,256,10MB,7.627,8.862407262749368e-07,0.5367631912231445,1.6068471906300233e-08,2.993586775144611e-08,42.5,0.0,2.860121726989746,6.333891385131413e-06,0.0,4.2546663416752986e-07,6.759358019298943e-06
0,raspberry_pi_4,RC4,40,50MB,7.627,2.2308852538267273e-06,1.350661277770996,4.04482844948535e-08,2.994702310678924e-08,42.5,0.0,2.860118865966797,1.5942725704775916e-05,0.0,1.072236126160533e-06,1.701496183093645e-05
0,raspberry_pi_4,3DES,192,10MB,7.627,1.941964988932609e-06,1.175834894180298,3.520985770857226e-08,2.9944559293860634e-08,42.5,0.0,2.860118865966797,1.3878045976161958e-05,0.0,9.333209944270492e-07,1.4811366970589009e-05
0,raspberry_pi_4,DES,64,75MB,7.627,6.2222637641615715e-06,3.7667388916015625,1.1281615426123269e-07,2.9950617100848446e-08,42.5,0.0,2.860121726989746,4.446551236841414e-05,0.0,2.9916933608461704e-06,4.7457205729260304e-05
0,raspberry_pi_4,AES,192,50MB,7.627,2.9412304931208143e-06,1.781003475189209,5.332758713009501e-08,2.994243855949222e-08,42.5,0.0,2.860121726989746,2.1019278632269966e-05,0.0,1.4134863387624818e-06,2.243276497103245e-05
0,raspberry_pi_4,ChaCha20,256,25MB,7.627,1.9305667427490232e-06,1.1689376831054688,3.5003195575867226e-08,2.994444963299983e-08,42.5,0.0,2.860118865966797,1.379659805032942e-05,0.0,9.27834496617379e-07,1.47244325469468e-05
0,raspberry_pi_4,AES,192,750MB,7.627,6.0539999758030686e-05,36.64716386795044,1.0976535567352834e-06,2.9951937363841407e-08,42.5,0.0,2.860121726989746,0.0004326264525453,0.0,2.9112125609177985e-05,0.0004617385781545
0,raspberry_pi_4,Blowfish,32,50MB,7.627,4.6316028158307856e-06,2.803884506225586,8.397580648333916e-08,2.994980937941061e-08,42.5,0.0,2.860118865966797,3.309852083524068e-05,0.0,2.2267138411007185e-06,3.53252346763414e-05
0,raspberry_pi_4,3DES,128,75MB,7.627,1.715516573597745e-05,10.384623527526855,3.110411093781892e-07,2.9952083342617335e-08,42.5,0.0,2.860118865966797,0.0001225930356317,0.0,8.249413436690248e-06,0.0001308424490683
0,raspberry_pi_4,AES,128,1MB,7.627,8.875885093775657e-08,0.0542354583740234,1.6092908624539763e-09,2.9672301308045378e-08,42.5,0.0,2.860121726989746,6.350359982914396e-07,0.0,4.192775781082976e-08,6.769637561022693e-07
0,raspberry_pi_4,XTEA,128,100MB,7.627,0.0012866826833661203,779.5231211185455,2.3328903690640746e-05,2.9927147840292244e-08,42.5,0.0,2.860118865966797,0.0091963733118441,0.0,0.0006171555141892,0.0098135288260334
0,raspberry_pi_4,DES,64,100MB,7.627,1.1270867165650976e-05,6.822819232940674,2.0435261779508922e-07,2.995134574406892e-08,42.5,0.0,2.860121726989746,8.054327037599353e-05,0.0,5.419633496426475e-06,8.596290387242e-05
0,raspberry_pi_4,XTEA,128,75MB,7.627,0.0009453469850106858,572.7249464988708,1.7140130237749396e-05,2.99273330811393e-08,42.5,0.0,2.860118865966797,0.0067567351387606,0.0,0.0004534263159159,0.0072101614546765
0,raspberry_pi_4,RC4,40,10MB,7.627,7.191066876185751e-07,0.4356527328491211,1.3038156863090289e-08,2.992786657809346e-08,42.5,0.0,2.860118865966797,5.1394325163629325e-06,0.0,3.451941901039391e-07,5.484626706466872e-06
0,raspberry_pi_4,3DES,192,50MB,7.627,9.647626605495356e-06,5.840189933776856,1.749215675570121e-07,2.9951349106875735e-08,42.5,0.0,2.860118865966797,6.894340482023027e-05,0.0,4.639043299882815e-06,7.358244812011308e-05
0,raspberry_pi_4,AES,192,10MB,7.627,9.290288586320296e-07,0.5626599788665771,1.6844265527964272e-08,2.9936846693620156e-08,42.5,0.0,2.860121726989746,6.639679272969564e-06,0.0,4.460238318169256e-07,7.08570310478649e-06
0,raspberry_pi_4,DES,64,1MB,7.627,1.960480245190202e-07,0.1196610927581787,3.554555868257691e-09,2.970519311102264e-08,42.5,0.0,2.860121726989746,1.4020938012335036e-06,0.0,9.31644817730633e-08,1.495258283006567e-06
0,raspberry_pi_4,AES,256,50MB,7.627,3.0579686807602833e-06,1.8515429496765137,5.5444172650105634e-08,2.9944848246589356e-08,42.5,0.0,2.860121726989746,2.185299048821132e-05,0.0,1.4701366399473652e-06,2.332312712815868e-05
0,raspberry_pi_4,3DES,128,750MB,7.627,0.0001719682226078668,104.09764504432678,3.117963857704535e-06,2.9952299654587255e-08,42.5,0.0,2.860118865966797,0.0012289052701658,0.0,8.269636366441775e-05,0.0013116016338302
0,raspberry_pi_4,AES,128,75MB,7.627,6.254296427841383e-06,3.786128044128418,1.1339693997911145e-07,2.9950635228771265e-08,42.5,0.0,2.860121726989746,4.469442615906398e-05,0.0,3.007092696082244e-06,4.770151885514622e-05
0,raspberry_pi_4,RC4,40,750MB,7.627,5.033225009708929e-05,30.46794486045837,9.125763719586864e-07,2.995201600036495e-08,42.5,0.0,2.860118865966797,0.0003596806183457,0.0,2.4203453144789367e-05,0.0003838840714905
0,raspberry_pi_4,AES,256,750MB,7.627,6.263899680217648e-05,37.91775965690613,1.1357105699547176e-06,2.995194284237902e-08,42.5,0.0,2.860121726989746,0.00044762633625,0.0,3.0121292360249185e-05,0.0004777476286102
0,raspberry_pi_4,Blowfish,32,10MB,7.627,9.834704434749795e-07,0.595710039138794,1.7831348439692273e-08,2.9932932581547046e-08,42.5,0.0,2.860118865966797,7.028629216882918e-06,0.0,4.722998555007507e-07,7.500929072383669e-06
0,raspberry_pi_4,Blowfish,32,250MB,7.627,2.2649670634010753e-05,13.710519075393677,4.10662233724377e-07,2.9952347643890025e-08,42.5,0.0,2.860118865966797,0.0001618573167257,0.0,1.0891721199827771e-05,0.0001727490379256
0,raspberry_pi_4,3DES,128,50MB,7.627,1.1382082168104645e-05,6.890093326568604,2.0636906218711945e-07,2.995156268658194e-08,42.5,0.0,2.860118865966797,8.133801884121366e-05,0.0,5.473121854920465e-06,8.681114069613413e-05
0,raspberry_pi_4,AES,128,10MB,7.627,9.032866284570032e-07,0.5472166538238525,1.6377531953090613e-08,2.9928789335352525e-08,42.5,0.0,2.860121726989746,6.455690330929228e-06,0.0,4.336767843123349e-07,6.889367115241563e-06
0,raspberry_pi_4,AES,192,1MB,7.627,1.1199657346578696e-07,0.0682833194732666,2.0306150924716103e-09,2.9738084031878533e-08,42.5,0.0,2.860121726989746,8.012728558646309e-07,0.0,5.292500995892624e-08,8.541978658235571e-07
0,raspberry_pi_4,AES,192,100MB,7.627,8.491253959314843e-06,5.140317440032959,1.5395532122294188e-07,2.9950547416377984e-08,42.5,0.0,2.860121726989746,6.067994882663092e-05,0.0,4.08284512106339e-06,6.47627939476943e-05
0,raspberry_pi_4,3DES,192,500MB,7.627,9.612636545253704e-05,58.18803286552429,1.7428716114425846e-06,2.995240645908164e-08,42.5,0.0,2.860118865966797,0.0006869300304187,0.0,4.622575888773554e-05,0.0007331557893065
0,raspberry_pi_4,Blowfish,32,75MB,7.627,6.76999784114242e-06,4.098547458648682,1.2274714633500434e-07,2.994893863580511e-08,42.5,0.0,2.860118865966797,4.837975551684697e-05,0.0,3.255018017546263e-06,5.163477353439324e-05
0,raspberry_pi_4,XTEA,128,10MB,7.627,0.00012663348213479744,76.7206621170044,2.2959975656194323e-06,2.992671729185385e-08,42.5,0.0,2.860118865966797,0.0009051039056645,0.0,6.072966257759163e-05,0.0009658335682421
0,raspberry_pi_4,DES,64,50MB,7.627,5.756018480402178e-06,3.484520196914673,1.04362639294681e-07,2.9950361426255374e-08,42.5,0.0,2.860121726989746,4.113370196686851e-05,0.0,2.7674509831588995e-06,4.390115295002741e-05
0,raspberry_pi_4,AES,192,75MB,7.627,6.415399560164713e-06,3.883912324905396,1.1631790837856113e-07,2.994864421441192e-08,42.5,0.0,2.860121726989746,4.5845907926559455e-05,0.0,3.0843445188168063e-06,4.893025244537626e-05
0,raspberry_pi_4,AES,128,250MB,7.627,1.8908170942519996e-05,11.445977210998535,3.428249284668085e-07,2.9951564829028775e-08,42.5,0.0,2.860121726989746,0.0001351201921701,0.0,9.092427608538856e-06,0.0001442126197786
0,raspberry_pi_4,ChaCha20,256,500MB,7.627,3.579459861426511e-05,21.66813826560974,6.489935354791333e-07,2.9951513486009714e-08,42.5,0.0,2.860118865966797,0.0002557932808995,0.0,1.7212122731548337e-05,0.000273005403631
0,raspberry_pi_4,RC4,40,75MB,7.627,2.7464324444639496e-06,1.6627240180969238,4.9795694632442086e-08,2.9948262063018684e-08,42.5,0.0,2.860118865966797,1.962686727444331e-05,0.0,1.320172979483232e-06,2.0947040253926543e-05
